item_code,item_description,MRP,BP,MOQ
1SBL161001R8410,A12-30-10 coil 110V 50Hz / 110-120V 60Hz 1NO Contactor A Series,1520,0,0
1SBL161001R8010,A12-30-10 coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor A Series,1520,0,0
1SBL161001R8110,A12-30-10 coil 24V 50Hz / 24V 60Hz 1NO Contactor A Series,1520,0,0
1SBL161001R8610,A12-30-10 coil  400-415V 50Hz / 415-440V 60Hz 1NO Contactor A Series,1520,0,0
1SBL181001R8401,A16-30-01 coil 110V 50Hz / 110-120V 60Hz 1NC Contactor A Series,1710,0,0
1SBL181001R8001,A16-30-01 coil 220-230V 50Hz / 230-240V 60Hz 1NC Contactor A Series,1710,0,0
1SBL181001R8101,A16-30-01 coil 24V 50Hz / 24V 60Hz 1NC Contactor A Series,1710,0,0
1SBL181001R8601,A16-30-01 coil 400-415V 50Hz / 415-440V 60Hz 1NC Contactor A Series,1710,0,0
1SBL181001R8410,A16-30-10 coil 110V 50Hz / 110-120V 60Hz 1NO Contactor A Series,1710,0,0
1SBL181001R8010,A16-30-10 coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor A Series,1710,0,0
1SBL181001R8110,A16-30-10 coil 24V 50Hz / 24V 60Hz 1NO Contactor A Series,1710,0,0
1SBL181001R8610,A16-30-10 coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor A Series,1710,0,0
1SBL241001R8401,A26-30-01 coil 110V 50Hz / 110-120V 60Hz 1NC Contactor A Series,2360,0,0
1SBL241001R8001,A26-30-01 coil 220-230V 50Hz / 230-240V 60Hz 1NC Contactor A Series,2360,0,0
1SBL241001R8101,A26-30-01 coil 24V 50Hz / 24V 60Hz 1NC Contactor A Series,2360,0,0
1SBL241001R8601,A26-30-01 coil 400-415V 50Hz / 415-440V 60Hz 1NC Contactor A Series,2360,0,0
1SBL241001R8410,A26-30-10 coil 110V 50Hz / 110-120V 60Hz 1NO Contactor A Series,2360,0,0
1SBL241001R8010,A26-30-10 coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor A Series,2360,0,0
1SBL241001R8110,A26-30-10 coil 24V 50Hz / 24V 60Hz 1NO Contactor A Series,2360,0,0
1SBL241001R8610,A26-30-10 coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor A Series,2360,0,0
1SBL281001R8401,A30-30-01 coil 110V 50Hz / 110-120V 60Hz 1NC Contactor A Series,4780,0,0
1SBL281001R8001,A30-30-01 coil 220-230V 50Hz / 230-240V 60Hz 1NC Contactor A Series,4780,0,0
1SBL281001R8101,A30-30-01 coil 24V 50Hz / 24V 60Hz 1NC Contactor A Series,4780,0,0
1SBL281001R8601,A30-30-01 coil 400-415V 50Hz / 415-440V 60Hz 1NC Contactor A Series,4780,0,0
1SBL281001R8410,A30-30-10 coil 110V 50Hz / 110-120V 60Hz 1NO Contactor A Series,4780,0,0
1SBL281001R8010,A30-30-10 coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor A Series,4780,0,0
1SBL281001R8110,A30-30-10 coil 24V 50Hz / 24V 60Hz 1NO Contactor A Series,4780,0,0
1SBL281001R8610,A30-30-10 coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor A Series,4780,0,0
1SBL321001R8401,A40-30-01 coil 110V 50Hz / 110-120V 60Hz 1NC Contactor A Series,7370,0,0
1SBL321001R8001,A40-30-01 coil 220-230V 50Hz / 230-240V 60Hz 1NC Contactor A Series,7370,0,0
1SBL321001R8101,A40-30-01 coil 24V 50Hz / 24V 60Hz 1NC Contactor A Series,7370,0,0
1SBL321001R8601,A40-30-01 coil 400-415V 50Hz / 415-440V 60Hz 1NC Contactor A Series,7370,0,0
1SBL321001R8410,A40-30-10 coil 110V 50Hz / 110-120V 60Hz 1NO Contactor A Series,7370,0,0
1SBL321001R8010,A40-30-10 coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor A Series,7370,0,0
1SBL321001R8110,A40-30-10 coil 24V 50Hz / 24V 60Hz 1NO Contactor A Series,7370,0,0
1SBL321001R8610,A40-30-10 coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor A Series,7370,0,0
1SBL351001R8400,A50-30-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,9180,0,0
1SBL351001R8000,A50-30-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,9180,0,0
1SBL351001R8100,A50-30-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,9180,0,0
1SBL351001R8600,A50-30-00 coil 400-415V 50Hz / 415-440V 60Hz Contactor A Series,9180,0,0
1SBL371001R8400,A63-30-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,12660,0,0
1SBL371001R8000,A63-30-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,12660,0,0
1SBL371001R8100,A63-30-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,12660,0,0
1SBL371001R8600,A63-30-00 coil 400-415V 50Hz / 415-440V 60Hz Contactor A Series,12660,0,0
1SBL411001R8400,A75-30-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,15900,0,0
1SBL411001R8000,A75-30-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,15900,0,0
1SBL411001R8100,A75-30-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,15900,0,0
1SBL411001R8600,A75-30-00 coil 400-415V 50Hz / 415-440V 60Hz Contactor A Series,15900,0,0
1SFL431001R8411,A95-30-11 coil 110V  50Hz 1NO+1NC Contactor A Series,20550,0,0
1SFL431001R8011,A95-30-11 coil 220-230V 50Hz 1NO+1NC Contactor A Series,20550,0,0
1SFL431001R8111,A95-30-11 coil 24V 50Hz 1NO+1NC Contactor A Series,20550,0,0
1SFL431001R8611,A95-30-11 coil 400-415V 50Hz 1NO+1NC Contactor A Series,20550,0,0
1SFL451001R8411,A110-30-11 coil 110V 50Hz 1NO+1NC Contactor A Series ,26380,0,0
1SFL451001R8011,A110-30-11 coil 220-230V 50Hz 1NO+1NC Contactor A Series,26380,0,0
1SFL451001R8111,A110-30-11 coil 24V 50Hz1NO+1NC Contactor A Series,26380,0,0
1SFL451001R8611,A110-30-11 coil 400-415V 50Hz 1NO+1NC Contactor A Series,26380,0,0
1SFL471001R8411,A145-30-11 coil 110V 50Hz 1NO+1NC Contactor A Series ,33670,0,0
1SFL471001R8011,A145-30-11 coil 220-230V 50Hz 1NO+1NC Contactor A Series ,33670,0,0
1SFL471001R8111,A145-30-11 coil 24V 50Hz1NO+1NC Contactor A Series ,33670,0,0
1SFL471001R8611,A145-30-11 coil 400-415V 50Hz 1NO+1NC Contactor A Series ,33670,0,0
1SFL491001R8411,A185-30-11 coil 110V 50Hz 1NO+1NC Contactor A ,41610,0,0
1SFL491001R8011,A185-30-11 coil 220-230V 50Hz 1NO+1NC Contactor A ,41610,0,0
1SFL491001R8111,A185-30-11 coil 24V 50Hz 1NO+1NC Contactor A ,41610,0,0
1SFL491001R8611,A185-30-11 coil 400-415V 50Hz 1NO+1NC Contactor A ,41610,0,0
1SFL527002R1111,AF205-30-11 coil 24-60V 50Hz 1NO+1NC Contactor A Series ,47120,0,0
1SFL527002R1211,AF205-30-11 coil 48-130V 50Hz 1NO+1NC Contactor A Series ,47120,0,0
1SFL527002R1311,AF205-30-11 coil 100-250V 50Hz 1NO+1NC Contactor A Series ,47120,0,0
1SFL527002R1411,AF205-30-11 coil 250-500V 50Hz 1NO+1NC Contactor A Series ,47120,0,0
1SFL547002R1111,AF265-30-11 coil 24-60V 50Hz 1NO+1NC Contactor A Series ,55450,0,0
1SFL547002R1211,AF265-30-11 coil 48-130V 50Hz 1NO+1NC Contactor A Series ,55450,0,0
1SFL547002R1311,AF265-30-11 coil 100-250V 50Hz 1NO+1NC Contactor A Series ,55450,0,0
1SFL547002R1411,AF265-30-11 coil 250-500V 50Hz 1NO+1NC Contactor A Series ,55450,0,0
1SFL587002R1111,AF305-30-11 coil 24-60V 50Hz 1NO+1NC Contactor A Series ,65560,0,0
1SFL587002R1211,AF305-30-11 coil 48-130V 50Hz 1NO+1NC Contactor A Series ,65560,0,0
1SFL587002R1311,AF305-30-11 coil 100-250V 50Hz 1NO+1NC Contactor A Series ,65560,0,0
1SFL587002R1411,AF305-30-11 coil 250-500V 50Hz 1NO+1NC Contactor A Series ,65560,0,0
1SFL607002R1111,AF370-30-11 coil 24-60V 50/60Hz 1NO+1NC Contactor,80830,0,0
1SFL607002R1211,AF370-30-11 coil 48-130V 50/60Hz 1NO+1NC Contactor,80830,0,0
1SFL607002R1311,AF370-30-11 coil 100-250V 50/60Hz 1NO+1NC Contactor,80830,0,0
1SFL607002R1411,AF370-30-11 coil 250-500V 50/60Hz 1NO+1NC Contactor,80830,0,0
1SFL577001R7011,AF400-30-11 Electronic Coil 100-250V 1NO+1NC Contactor,85980,0,0
1SFL577001R6811,AF400-30-11 Electronic Coil 24-60V d.c. 1NO+1NC Contactor,85980,0,0
1SFL577001R7111,AF400-30-11 Electronic Coil 250-500V 1NO+1NC Contactor,85980,0,0
1SFL577001R6911,AF400-30-11 Electronic Coil 48-130V 1NO+1NC Contactor,85980,0,0
1SFL597001R7011,AF460-30-11 Electronic Coil 100-250V 1NO+1NC Contactor,114830,0,0
1SFL597001R6811,AF460-30-11 Electronic Coil 24-60V d.c.1NO+1NC Contactor,114830,0,0
1SFL597001R7111,AF460-30-11 Electronic Coil 250-500V 1NO+1NC Contactor,114830,0,0
1SFL597001R6911,AF460-30-11 Electronic Coil 48-130V1NO+1NC Contactor,114830,0,0
1SFL617001R7011,AF580-30-11  Electronic Coil 100-250V 1NO+1NC Contactor,173670,0,0
1SFL617001R6811,AF580-30-11 Electronic Coil 24-60V d.c.1NO+1NC Contactor,173670,0,0
1SFL617001R7111,AF580-30-11 Electronic Coil 250-500V 1NO+1NC Contactor,173670,0,0
1SFL617001R6911,AF580-30-11 Electronic Coil 48-130V1NO+1NC Contactor,173670,0,0
1SFL637001R7011,AF750-30-11 Electronic Coil 100-250V 1NO+1NC Contactor,257560,0,0
1SFL637001R6811,AF750-30-11 Electronic Coil 24-60V d.c. 1NO+1NC Contactor,257560,0,0
1SFL637001R7111,AF750-30-11 Electronic Coil 250-500V 1NO+1NC Contactor,257560,0,0
1SFL637001R6911,AF750-30-11 Electronic Coil 48-130V 1NO+1NC Contactor,257560,0,0
1SFL647001R6811,CONTACTOR#AF1250-30-11#24-60V d.c.,466120,0,0
1SFL647001R6911,CONTACTOR#AF1250-30-11#48-130V 50/60 Hz,466120,0,0
1SFL647001R7011,CONTACTOR#AF1250-30-11#100-250V 50/60Hz,466120,0,0
1SFL647001R7111,CONTACTOR#AF1250-30-11#250-500V 50/60Hz,466120,0,0
1SFL657001R7011,CONTACTOR#AF1350-30-11#100-250V a.c./d.c,588530,0,0
1SFL677001R7011,CONTACTOR#AF1650-30-11#100-250V a.c./d.c,696950,0,0
1SFL707001R7011,CONTACTOR#AF2050-30-11#100-250V a.c./d.c,907620,0,0
1SFL667001R7011,"CONTACTOR#AF2650-30-11#100-250V,50/60Hz",1675160,0,0
1SBL141201R8400,A9-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,1740,0,0
1SBL141201R8000,A9-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,1740,0,0
1SBL141201R8100,A9-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,1740,0,0
1SBL141201R8600,A9-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,1740,0,0
1SBL141501R8400,A9-22-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,2050,0,0
1SBL141501R8000,A9-22-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,2050,0,0
1SBL141501R8100,A9-22-00 coil 24V50Hz / 24V60Hz Contactor A Series,2050,0,0
1SBL141501R8600,A9-22-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,2050,0,0
1SBL181201R8400,A16-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,1830,0,0
1SBL181201R8000,A16-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,1830,0,0
1SBL181201R8100,A16-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,1830,0,0
1SBL181201R8600,A16-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,1830,0,0
1SBL181501R8400,A16-22-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,2170,0,0
1SBL181501R8000,A16-22-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,2170,0,0
1SBL181501R8100,A16-22-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,2170,0,0
1SBL181501R8600,A16-22-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,2170,0,0
1SBL241201R8400,A26-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,3230,0,0
1SBL241201R8000,A26-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,3230,0,0
1SBL241201R8100,A26-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,3230,0,0
1SBL241201R8600,A26-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,3230,0,0
1SBL241501R8400,A26-22-00 coil 110V 50Hz / 110V 60Hz Contactor A Series,4120,0,0
1SBL241501R8000,A26-22-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,4120,0,0
1SBL241501R8100,A26-22-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,4120,0,0
1SBL241501R8600,A26-22-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,4120,0,0
1SBL331201R8400,A45-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,8820,0,0
1SBL331201R8000,A45-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,8820,0,0
1SBL331201R8100,A45-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,8820,0,0
1SBL331201R8600,A45-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,8820,0,0
1SBL331501R8400,A45-22-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,12370,0,0
1SBL331501R8000,A45-22-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,12370,0,0
1SBL331501R8100,A45-22-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,12370,0,0
1SBL331501R8600,A45-22-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,12370,0,0
1SBL351201R8400,A50-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,12840,0,0
1SBL351201R8000,A50-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,12840,0,0
1SBL351201R8100,A50-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,12840,0,0
1SBL351201R8600,A50-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,12840,0,0
1SBL411201R8400,A75-40-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,17080,0,0
1SBL411201R8000,A75-40-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,17080,0,0
1SBL411201R8100,A75-40-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,17080,0,0
1SBL411201R8600,A75-40-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,17080,0,0
1SBL411501R8400,A75-22-00 coil 110V 50Hz / 110-120V 60Hz Contactor A Series,19570,0,0
1SBL411501R8000,A75-22-00 coil 220-230V 50Hz / 230-240V 60Hz Contactor A Series,19570,0,0
1SBL411501R8100,A75-22-00 coil 24V 50Hz / 24V 60Hz Contactor A Series,19570,0,0
1SBL411501R8600,A75-22-00 coil 400-415V 50Hz / 415V-440 60Hz Contactor A Series,19570,0,0
1SFL427102R1100,Contactor#AF116-40-00B-11#24-60V,28270,0,0
1SFL427102R1200,Contactor#AF116-40-00B-12#48-130V,28270,0,0
1SFL427102R1300,Contactor#AF116-40-00B-13#100-250V,28270,0,0
1SFL427102R1400,Contactor#AF116-40-00B-14#250-500V,28270,0,0
1SFL447102R1100,Contactor#AF140-40-00B-11#24-60V,35090,0,0
1SFL447102R1200,Contactor#AF140-40-00B-12#48-130V,35090,0,0
1SFL447102R1300,Contactor#AF140-40-00B-13#100-250V,35090,0,0
1SFL447102R1400,Contactor#AF140-40-00B-14#250-500V,35090,0,0
1SFL487102R1100,Contactor#AF190-40-00-11#24-60V,50980,0,0
1SFL487102R1200,Contactor#AF190-40-00-12#48-130V,50980,0,0
1SFL487102R1300,Contactor#AF190-40-00-13#100-250V,50980,0,0
1SFL487102R1400,Contactor#AF190-40-00-14#250-500V,50980,0,0
1SFL527102R1100,Contactor#AF205-40-00-11#24-60V,60780,0,0
1SFL527102R1200,Contactor#AF205-40-00-12#48-130V,60780,0,0
1SFL527102R1300,Contactor#AF205-40-00-13#100-250V,60780,0,0
1SFL527102R1400,Contactor#AF205-40-00-14#250-500V,60780,0,0
1SFL547102R1100,Contactor#AF265-40-00-11#24-60V,72220,0,0
1SFL547102R1200,Contactor#AF265-40-00-12#48-130V,72220,0,0
1SFL547102R1300,Contactor#AF265-40-00-13#100-250V,72220,0,0
1SFL547102R1400,Contactor#AF265-40-00-14#250-500V,72220,0,0
1SFL587102R1100,Contactor#AF305-40-00-11#24-60V,88950,0,0
1SFL587102R1200,Contactor#AF305-40-00-12#48-130V,88950,0,0
1SFL587102R1300,Contactor#AF305-40-00-13#100-250V,88950,0,0
1SFL587102R1400,Contactor#AF305-40-00-14#250-500V,88950,0,0
1SFL607102R1100,Contactor#AF370-40-00-11#24-60V,99240,0,0
1SFL607102R1200,Contactor#AF370-40-00-12#48-130V,99240,0,0
1SFL607102R1300,Contactor#AF370-40-00-13#100-250V,99240,0,0
1SFL607102R1400,Contactor#AF370-40-00-14#250-500V,99240,0,0
SK827041-AE,EK550-40-11 Coil 110V 60Hz 1NO+1NC Contactor EK Series ,158500,0,0
SK827041-AF,EK550-40-11 Coil 110V 50Hz 1NO+1NC Contactor EK Series,158500,0,0
SK827041-AL,EK550-40-11 Coil 220-230V 50Hz 1NO+1NC Contactor EK Series,158500,0,0
SK827041-AM,EK550-40-11 Coil 230-240V 50Hz 1NO+1NC Contactor EK Series,158500,0,0
SK827041-AR,EK550-40-11 Coil 400-415V 50Hz 1NO+1NC Contactor EK Series,158500,0,0
SK827044-AE,EK1000-40-11 Coil 110V 60Hz 1NO+1NC Contactor EK Series ,220530,0,0
SK827044-AF,EK1000-40-11 Coil 110V 50Hz 1NO+1NC Contactor EK Series,220530,0,0
SK827044-AL,EK1000-40-11 Coil 220-230V 50Hz 1NO+1NC Contactor EK Series,220530,0,0
SK827044-AM,EK1000-40-11 Coil 230-240V 50Hz 1NO+1NC Contactor EK Series,220530,0,0
SK827044-AR,EK1000-40-11 Coil 400-415V 50Hz 1NO+1NC Contactor EK Series,220530,0,0
1SBL143001R8110,AL9-30-10 Coil 24V DC 1NO Contactor AL Series,2140,0,0
1SBL143001R8610,AL9-30-10 Coil 110V DC 1NO Contactor AL Series,2140,0,0
1SBL143001R8910,AL9-30-10 Coil 240V DC 1NO Contactor AL Series,2140,0,0
1SBL143001R8101,AL9-30-01 Coil 24V DC 1NC Contactor AL Series,2140,0,0
1SBL143001R8601,AL9-30-01 Coil 110V DC 1NC Contactor AL Series,2140,0,0
1SBL143001R8901,AL9-30-01 Coil 240V DC 1NC Contactor AL Series,2140,0,0
1SBL163001R8110,AL12-30-10 Coil 24V DC 1NO Contactor AL Series,2390,0,0
1SBL163001R8610,AL12-30-10 Coil 110V DC 1NO Contactor AL Series,2390,0,0
1SBL163001R8910,AL12-30-10 Coil 240V DC 1NO Contactor AL Series,2390,0,0
1SBL163001R8601,AL12-30-01 Coil 110V DC 1NC Contactor AL Series,2390,0,0
1SBL163001R8101,AL12-30-01 Coil 24V DC 1NC Contactor AL Series,2390,0,0
1SBL163001R8901,AL12-30-01 Coil 240V DC 1NC Contactor AL Series,2390,0,0
1SBL183001R8110,AL16-30-10 Coil 24V DC 1NO Contactor AL Series,2910,0,0
1SBL183001R8610,AL16-30-10 Coil 110V DC 1NO Contactor AL Series,2910,0,0
1SBL183001R8910,AL16-30-10 Coil 240V DC 1NO Contactor AL Series,2910,0,0
1SBL183001R8101,AL16-30-01 Coil 24V DC 1NC Contactor AL Series,2910,0,0
1SBL183001R8601,AL16-30-01 Coil 110V DC 1NC Contactor AL Series,2910,0,0
1SBL183001R8901,AL16-30-01 Coil 240V DC 1NC Contactor AL Series,2910,0,0
1SBL243001R8110,AL26-30-10 Coil 24V DC 1NO Contactor AL Series,4400,0,0
1SBL243001R8610,AL26-30-10 Coil 110V DC 1NO Contactor AL Series,4400,0,0
1SBL243001R8910,AL26-30-10 Coil 240V DC 1NO Contactor AL Series,4400,0,0
1SBL243001R8101,AL26-30-01 Coil 24V DC 1NC Contactor AL Series,4400,0,0
1SBL243001R8601,AL26-30-01 Coil 110V DC 1NC Contactor AL Series,4400,0,0
1SBL243001R8901,AL26-30-01 Coil 240V DC 1NC Contactor AL Series,4400,0,0
1SBL283001R8101,AL30-30-01 Coil 24V DC 1NC Contactor AL Series,8800,0,0
1SBL283001R8110,AL30-30-10 Coil 24V DC 1NO Contactor AL Series,8800,0,0
1SBL283001R8610,AL30-30-10 Coil 110V DC 1NO Contactor AL Series,8800,0,0
1SBL283001R8910,AL30-30-10 Coil 240V DC 1NO Contactor AL Series,8800,0,0
1SBL283001R8601,AL30-30-01 Coil 110V DC 1NC Contactor AL Series,8800,0,0
1SBL283001R8901,AL30-30-01 Coil 240V DC 1NC Contactor AL Series,8800,0,0
1SBL323001R8110,AL40-30-10 Coil 24V DC 1NO Contactor AL Series,11050,0,0
1SBL323001R8610,AL40-30-10 Coil 110V DC 1NO Contactor AL Series,11050,0,0
1SBL323001R8910,AL40-30-10 Coil 240V DC 1NO Contactor AL Series,11050,0,0
1SBL323001R8101,AL40-30-01 Coil 24V DC 1NC Contactor AL Series,11050,0,0
1SBL323001R8601,AL40-30-01 Coil 110V DC 1NC Contactor AL Series,11050,0,0
1SBL323001R8901,AL40-30-01 Coil 240V DC 1NC Contactor AL Series,11050,0,0
1SBL143061R5210,TAL 9-30-10  25...45 V DC,2570,0,0
1SBL143061R6210,TAL 9-30-10  77...143 V DC,2570,0,0
1SBL143061R6610,TAL 9-30-10  90…150 V DC,2570,0,0
1SBL143061R6810,TAL 9-30-10  152..264 V DC,2570,0,0
1SBL143061R5201,TAL 9-30-01  25...45 V DC,2570,0,0
1SBL143061R6201,TAL 9-30-01  77...143 V DC,2570,0,0
1SBL143061R6601,TAL 9-30-01  90…150 V DC,2570,0,0
1SBL143061R6801,TAL 9-30-01  152..264 V DC,2570,0,0
1SBL163061R5210,TAL 12-30-10  25...45 V DC,3160,0,0
1SBL163061R6210,TAL 12-30-10  77...143 V DC,3160,0,0
1SBL163061R6610,TAL 12-30-10  90…150 V DC,3160,0,0
1SBL163061R6810,TAL 12-30-10  152..264 V DC,3160,0,0
1SBL163061R5201,TAL 12-30-01  25...45 V DC,3160,0,0
1SBL163061R6201,TAL 12-30-01  77...143 V DC,3160,0,0
1SBL163061R6601,TAL 12-30-01  90…150 V DC,3160,0,0
1SBL163061R6801,TAL 12-30-01  152..264 V DC,3160,0,0
1SBL183061R5210,TAL 16-30-10  25...45 V DC,3380,0,0
1SBL183061R6210,TAL 16-30-10  77...143 V DC,3380,0,0
1SBL183061R6610,TAL 16-30-10  90…150 V DC,3380,0,0
1SBL183061R6810,TAL 16-30-10  152..264 V DC,3380,0,0
1SBL183061R5201,TAL 16-30-01  25...45 V DC,3380,0,0
1SBL183061R6201,TAL 16-30-01  77...143 V DC,3380,0,0
1SBL183061R6601,TAL 16-30-01  90…150 V DC,3380,0,0
1SBL183061R6801,TAL 16-30-01  152..264 V DC,3380,0,0
1SBL243061R5210,TAL 26-30-10  25...45 V DC,4800,0,0
1SBL243061R6210,TAL 26-30-10  77...143 V DC,4800,0,0
1SBL243061R6610,TAL 26-30-10  90…150 V DC,4800,0,0
1SBL243061R6810,TAL 26-30-10  152..264 V DC,4800,0,0
1SBL243061R5201,TAL 26-30-01  25...45 V DC,4800,0,0
1SBL243061R6201,TAL 26-30-01  77...143 V DC,4800,0,0
1SBL243061R6601,TAL 26-30-01  90…150 V DC,4800,0,0
1SBL243061R6801,TAL 26-30-01  152..264 V DC,4800,0,0
1SBL283061R5210,TAL 30-30-10  25...45 V DC,9440,0,0
1SBL283061R6210,TAL 30-30-10  77...143 V DC,9440,0,0
1SBL283061R6610,TAL 30-30-10  90…150 V DC,9440,0,0
1SBL283061R6810,TAL 30-30-10  152..264 V DC,9440,0,0
1SBL283061R5201,TAL 30-30-01  25...45 V DC,9440,0,0
1SBL283061R6201,TAL 30-30-01  77...143 V DC,9440,0,0
1SBL283061R6601,TAL 30-30-01  90…150 V DC,9440,0,0
1SBL283061R6801,TAL 30-30-01  152..264 V DC,9440,0,0
1SBL323061R5210,TAL 40-30-10  25...45 V DC,10530,0,0
1SBL323061R6210,TAL 40-30-10  77...143 V DC,10530,0,0
1SBL323061R6610,TAL 40-30-10  90…150 V DC,10530,0,0
1SBL323061R6810,TAL 40-30-10  152..264 V DC,10530,0,0
1SBL323061R5201,TAL 40-30-01  25...45 V DC,10530,0,0
1SBL323061R6201,TAL 40-30-01  77...143 V DC,10530,0,0
1SBL323061R6601,TAL 40-30-01  90…150 V DC,10530,0,0
1SBL323061R6801,TAL 40-30-01  152..264 V DC,10530,0,0
1SBL181024R8110,UA16-30-10RA Coil 24V 50Hz / 24V 50Hz 1NO Contactor UA-R Series,2970,0,0
1SBL181024R8410,UA16-30-10RA Coil 110V 50Hz / 110-120V 60Hz 1NO Contactor UA-R Series,2970,0,0
1SBL181024R8010,UA16-30-10RA Coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor UA-R Series,2970,0,0
1SBL181024R8610,UA16-30-10RA Coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor UA-R Series,2970,0,0
1SBL241024R8110,UA26-30-10RA Coil 24V 50Hz / 24V 50Hz 1NO Contactor UA-R Series,4950,0,0
1SBL241024R8410,UA26-30-10RA Coil 110V 50Hz / 110-120V 60Hz 1NO Contactor UA-R Series,4950,0,0
1SBL241024R8010,UA26-30-10RA Coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor UA-R Series,4950,0,0
1SBL241024R8610,UA26-30-10RA Coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor UA-R Series,4950,0,0
1SBL281024R8110,UA30-30-10RA Coil 24V 50Hz / 24V 50Hz 1NO Contactor UA-R Series,5670,0,0
1SBL281024R8410,UA30-30-10RA Coil 110V 50Hz / 110-120V 60Hz 1NO Contactor UA-R Series,5670,0,0
1SBL281024R8010,UA30-30-10RA Coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor UA-R Series,5670,0,0
1SBL281024R8610,UA30-30-10RA Coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor UA-R Series,5670,0,0
1SBL351024R8100,UA50-30-00RA Coil 24V 50Hz / 24V 50Hz 1NO Contactor UA-R Series,15690,0,0
1SBL351024R8400,UA50-30-00RA Coil 110V 50Hz / 110-120V 60Hz 1NO Contactor UA-R Series,15690,0,0
1SBL351024R8000,UA50-30-00RA Coil 220-230V 50Hz / 230-240V 60Hz 1NO Contactor UA-R Series,15690,0,0
1SBL351024R8600,UA50-30-00RA Coil 400-415V 50Hz / 415-440V 60Hz 1NO Contactor UA-R Series,15690,0,0
1SBL371024R8100,UA63-30-00RA Coil 24V 50Hz / 24V 50Hz 1NO Contactor UA-R Series,16880,0,0
1SBL371024R8400,UA63-30-00RA Coil 110V 50Hz / 110-120V 60Hz 1NO Contactor UA-R Series,16880,0,0
